name,birthyear,
Lloyd F. Avery Jr.,1969
Lorenzo Joseph Fertitta,1968
Maeve Anne Quinlan,1964
Hugh Malcolm Gerard Gets,1964
Abdul-Malik Kashie Yoba,1967
Mara Davis,1969
Mara Hobel,1971
Marc Lowell Andreessen,1971
Marcus Paul Blucas,1972
Mark Edward Heuck,1969
Marc Hodosh,1972
Marcus Bertram Simon,1970
Matthew Berry,1969
Matthew Langford Perry,1969
Matthew Charles Porretta,1965
Charles Maury Wallace Sterling,1971
Maximilian Deitch,1967
Matthew Maxwell Taylor Kennedy,1965
Mayte Jannell García,1973
Melanija Knavs,1970
Melanie Deanne Moore,1972
Melikset Khachiyan,1970
Melinda Saxe,1965
Melissa Margaret Peterman,1971
Melissa Warburg Rosenberg,1968
Mercedes Rose Cochran,1972
Meredith Dawn Salenger,1970
Metinee Washington Kingpayom,1972
Mia Sarapochiello,1967
Micah D. Ohlman,1972
Michael Arrington Brown,1965
Michael Joseph Dominic,1970
Michael George Dupée,1966
Michael John Gerson,1964
Michael Gerard Grimm,1970
Michael S. Holley,1970
Michael Andrew Hollick,1973
Micheal Dean Huttner,1969
Michael Clinton Irby,1972
Michael John Nelson,1964
Michael Kenneth Williams,1966
Michael Joseph Kelly,1969
Michael Lee White,1967
Michael E. Levitt,1968
Michael James McDonald,1964
Michael Michele Williams,1966
Michael David Palance,1970
Michael Frank Park,1968
Michael Quinn Sullivan,1970
Michael Owen Rosenbaum,1972
Michael David Shapiro,1966
Stuart Michael Sharrett,1965
Michaela Suzanne Watkins,1971
Michelle Gray,1970
Michelle Renee Clunie,1969
Michelle Mouser,1973
Mary Michelle Nunn,1966
Mike Bishop,1967
Michael Alan Simberg,1964
Mariah Waterfall O'Brien,1971
Marianne Michelle Silber,1971
Marie Lan Matiko,1971
Andy Higgins,1969
Mark Willingham Gantt IV,1968
Mark Evan Halperin,1965
Mark Quick,1965
Mark William Spitz-Nagel,1971
Markos Moulitsas Zuniga,1971
Marlee Beth Matlin,1965
Marlon Lamont Wayans,1972
Mary Catherine McCormack,1969
Maria Zafeiropoulou,1964
María Pilar Canals,1966
Matteo Martin Battaglia,1965
Matthew Gregory Besser,1967
Matteo Andrea Borlenghi,1967
Matthew Raymond Dillon,1964
Matt C. Peckham,1972
Matthew Brandon Ross,1970
Matthew C. Taibbi,1970
Matthew J. Vogel II,1970
Matthew E. Weitzman,1967
Michael Michalowicz,1970
Michael David Munves,1966
Michael Edward Obermueller,1973
Michael Stewart,1964
Mikel Ruffinelli,1972
Michael Kelley,1973
Melinda Heather Cohn,1966
William Maurice Cowan,1969
Molly Evan Price,1966
Monica Creel,1970
Monti George Sharp,1967
Dante Terrell Smith,1973
Pam Doré,1972
Ray Allen Rudder,1965
Deanna Lee Criswell,1971
Krista Lea Harrison,1971
Marcia Virginia Trimble,1965
Tina Marie Harmon,1969
Mykel A.G. Pierce,1965
Nancy Jane Cox,1967
Nasir bin Olu Dara Jones,1973
Natalie Desselle,1967
Nayo Kian Wallace,1970
Neal Creighton,1965
Nicholas Quinn Rosenkranz,1970
Nicholas Katt,1970
Nicole Ari Parker,1970
Niger Roy Innis,1968
Nina Lynn Blanton,1967
Noah Leslie Hathaway,1971
Noah Strausser Speer Wyle,1971
Olga Sosnowska,1972
Omar Rashad Tyree,1969
Orfeh Alimorad,1967
Adam Jason Orienstein,1970
Owen K.C. Stephens,1970
Julie Anne Harris,1972
Patricia Lea Jenkins,1971
Paul Friedman,1965
Paul Bryan Hollis,1972
Paul Joseph Randles,1965
Paul Virgil Rea,1968
Paul Thomas Farrell Jr.,1972
Paul William Walker IV,1973
Paula Dean Kranz,1972
Paula Rosalee Corbin,1966
Paula Sue Trickey,1966
Pauline Marcelle,1964
Paulo Pinheiro da Silva,1967
Susan Lynne Semedo,1964
Percia Piétrolungo,1972
Peter Johansson,1973
Peter Francis Dante,1968
Peter Kowaleszyn,1965
Peter Michael Paige,1969
Peter Thomas Ruocco,1966
Peter Theophilus Eaton Padnos,1968
Peter Andreas Thiel,1967
Phillip Gerard Campbell,1972
Peter David Ebersole Jr.,1964
Phillip Shane Mitchell,1964
Patricia Alberta Hannah,1964
Mindy Paige Davis,1969
Paige Huff,1972
Pamela Catherine Gidley,1965
Michael Steck,1972
Paola Turbay Gómez,1970
Patrick F. Kilbane,1969
Patricia Mell,1965
Philip John Keoghan,1967
Phillip LaMarr,1967
Phil Martin,1964
Philip Joseph Zuckerman,1969
Phillip Warner Jr,1969
Philip John Yenyo,1965
Philippe I. Reines,1969
Preston Elliot Wilson,1968
Quanell Ralph Evans,1970
Robert C. Graham,1964
Robert Anderson Huebel,1969
Robert Kauffman,1964
Robert Allen Riggle Jr.,1970
Robert Zabrecky,1968
Robbie Warren Derringer,1967
Robb Michael LaKritz,1972
Robert C. Banks Jr.,1966
Robert Morgan Carlock,1972
Robert Chapin,1964
Robert James Dold Jr.,1969
Robert Lane Gibbs,1971
Robert Lawrence Leonard,1969
Robert G. Wahlberg,1967
Robin Sax,1971
Rodney G. Rowland,1964
Roland Sebastian Martin,1968
Romany Romanic Malco Jr.,1968
Ronald I. Christie,1969
Ronald Hightower,1966
Ronald Winston Yuan,1973
Ronald Lyle Goldman,1968
Rong Li,1967
Ronald Adam Scribner,1966
Rosa Alicia Clemente,1972
Rosemarie Alicia Jackson,1972
Roslyn McCallister,1965
Ross Whitman Partridge,1968
Rudolph Coby,1964
Ryan Matthew Bollman,1972
Ryan Matthew McFaul,1973
Ryan Singer,1973
Ryan Vierra,1968
Randall Szott,1971
Randall Baumann,1972
Raphaele Shirley,1969
Ravy Truchot,1972
Rebecca Jo Budig,1973
Rebecca Boggs Roberts,1970
Rebecca Alie Romijn,1972
Darrin Reed Cowan,1972
Regina Rene King,1971
Richard Allen Lehmkuhl,1973
Reiko M. Aylesworth,1972
Ruby Rose Neri,1970
Renee Jacisin,1964
Renée Kathleen Zellweger,1969
Richard Jeffrey Ferguson,1970
Richard Bryan Pelzer,1965
Richard Blanco,1968
Richard Colin Brake,1964
Richard James Gillam,1967
Richard D. Pursel,1964
Richard Robert Ruccolo,1972
Richard Speight Jr.,1970
Eric Alan Rick Crawford,1966
Richard Harper Gomez,1972
Roderick Younger,1969
Lisa Jo Druck,1964
Richard Jason Satawk Harris,1972
Rachel Recker,1972
Rachel J. Feinstein,1971
Rachel Hannah Weisz,1970
Rachel Lemanski,1971
Rachel Zoe Rosenzweig,1971
Rajendra Ramoon Maharaj,1972
Ralph Richard Banks,1964
Sarah Galbraith Buxton,1965
Sarah Ann Kozer,1973
Sarah Bailey,1973
Saundra Quarterman,1968
Savannah Clark Guthrie,1971
Scot Mendelson,1969
Scott Matthew Bloom,1973
Scott Eric Feil,1966
Scott Jon Freidheim,1965
Scott Matthew Krycia,1971
Scott Lowell,1965
Matthew Scott Murphy,1970
Scott Anthony Surovell,1971
Frank Sean Tiedeman,1972
Sergey Mikhaylovich BrinСерге́й Миха́йлович Брин,1973
Mohammed Utteng Ali,1967
Shan Wells,1967
Shana Zadrick,1969
Shane Balkowitsch,1969
Shane Patrick Mahan,1964
Sharon Emily Epperson,1968
Shavar Malik Ross,1971
Franklin Shea Whigham Jr.,1969
Shemar Franklin Moore,1970
Sherri Evonne Shepherd,1967
Sherry Lea Stringfield,1967
Sheryl Kara Sandberg,1969
Shireen Elaine Crutchfield,1970
Shondrella Dupre Avery,1971
Shuler Paul Hensley,1967
Sofia Carmina Coppola,1971
María de la Soledad Teresa O'Brien,1966
Lori Ann Rambough,1966
Sonya Eleonora Smith Jacquet,1972
Sophia Angeli Nelson,1967
Marcus Issoglio,1967
Spencer Overton,1968
Stacie Dean,1968
Stacey Farias,1970
Stacey Ann Lannert,1972
Stephanie Scott Grundy,1967
Stephanie A. Romanova,1969
Stephen Anthony Smith,1967
Timothy Stephen Babcock,1973
Stephen Geoffrey Miller,1964
Stephen Louis Macknik,1968
Stephen McLeod Mailer,1966
Stephen Thomas Saux Jr.,1972
Steve Kirit,1972
Steven Spinner,1969
Steven J. Wiebe,1969
Steven John Wilkos,1964
Steven Paul Novella,1964
Salvatore Iacono,1971
Salvatore Robert Iaquinto,1968
Samantha Phillips,1966
Samantha Ettus,1972
Sandra Irene Destenave Fernández,1972
Sandra Lee Christiansen,1966
Sannie Louise Overly,1966
William Fisher,1970
Steven James Anderson,1964
Storme Warren,1970
Stuart Eugene Galbraith IV,1965
William Webb,1972
Asunción Cummings Hostin,1968
Polgár Zsuzsanna,1969
Susana Martinez-Conde,1969
Susan Beth Fishbein,1968
Theodore Michael Shapiro,1971
Theresa Lee Duncan,1966
Thomas L. Filicia,1969
Thomas Albert Roberts,1972
Tia Nicole Tucker,1971
Tia Charlaine Walker,1970
Tichina Rolanda Arnold,1969
Tifany Kristen Lenhart,1972
Tiffany Leigh Granath,1968
Timothy M. Armstrong,1971
Timothy Darren Earley,1972
Timothy Alistair Telemachus Hetherington,1970
Timothy Alan Huelskamp,1968
Timothy Michael Omundson,1969
Tina Caspary,1970
Tina Chang,1969
Tina Leiu Wiseman,1965
Titilayo Rachel Adedokun,1973
Tod Culpan Williams,1968
Todd Daymond Porter,1968
James Todd Rutherford,1970
Thomas Cotter,1972
Thomas Ridgeway Dey,1965
Tom Christian Gulager,1965
Thomas Andrew Merritt,1970
Thomas Verica,1964
Thomas Wilson Davis,1972
Antonia Katherine Flora Weisskopf,1965
Anthony Michael Fadell,1969
Anthony Hale,1970
Anthony Alexander Humrichouser,1966
Tony Kern,1969
Anthony Leondis,1972
Derek Anthony West,1965
Hubert Anthony Wyllie,1967
Tonya Reiman,1969
Salvatore Paul Belleci,1970
Tracey Claire Fisher,1969
Tracey Renee Needham,1967
Tracy Henry,1964
Tracy William Thorne,1966
Tracy Leigh Vilar,1968
Travis Lane Fine,1968
Treve G. Broudy,1968
Trevor Marshall St. John,1971
Trinidad Alvarado,1967
Troy Alan Lyndon,1964
David John Riggins,1968
Tucker McNear Carlson,1969
Tyler Gerald Burrell,1967
Tyrone Granderson Jones,1964
Gary Tygert Burton,1964
Tyrus Richard Treadway,1967
Emmitt Perry Jr.,1969
Tina Shaw,1967
Taggart Romney,1970
Tamala Monique Edwards,1971
Tamisha Akbar,1970
Tamlyn Naomi Tomita,1966
Tammy Lauren Vasquez,1968
Tamara Townsend,1970
Tareq Dirgham Salahi,1969
Theodore William King,1965
Greg Uttsada Panichkul,1973
Vanessa Brit Dorman,1969
Victor Jih,1973
Victoria Angelica Espinel,1968
Timothy Paul Ritchie,1968
George Vincent Gilligan Jr.,1967
Vincent Ernest Vieluf,1970
Vincent De Paul,1968
Viriato Manuel Pereira de Macedo,1965
Virginia Page Heffernan,1969
Theodore Beale,1968
Walter Dohrn,1970
Warren Keith Lieberstein,1968
Albert Watkins Key Jr.,1970
Wendy Sue Kopp,1967
Whitney C. Johnson,1973
John William Ferrell,1967
Lee Sang-wook (이상욱),1971
William Joel Dobson,1973
William Sebastian Kenefick II,1971
William Lewis Salyers,1964
William Jack Degel,1967
Wilson Echevarría,1973
Yvette Renee Wilson,1964
Adam Zachary Orth,1970
Zoë Kate Hinde Heller,1965
Andrew Latham Staples,1977
Ammon Edward Bundy,1975
Amy Estella Colley,1984
Amy Diaz,1984
Andre Nigel Barnett,1976
Andre Johnson,1979
Andrea Ciliberti,1983
Andrea Duke,1982
Anthony Shubert,1975
Andrew James Baldwin,1977
Andrew Berardini,1982
Andrew Michael Eiden,1983
Andrew Boulton Firestone,1975
Andrew Russell Garfield,1983
Andrew Robert McNair,1979
Andrew Yan-Tak Ng,1976
Andrew Shim,1983
Andrew Joseph Finch,1981
Angela Bethany Goethals,1977
Angelly Vanessa Moncayo,1979
Angus Redford Sutherland,1982
Anisha Nagarajan,1983
Anjelah Nicole Johnson,1982
AnnaMaria Cardinalli-Padilla,1979
Anna Sophia Godbersen,1980
Anna Hahn,1976
Anna Mercedes Morris,1977
Annabel May Jarman,1984
Anndi Lynn McAfee,1979
Anne Jacqueline Hathaway,1982
Anne Marie Linebarger,1980
Anneliese Louise van der Pol,1984
Anne Marie Cancelmi,1975
Anthony Edward Spadaccini,1982
Anthony Christopher Woods,1980
Antoinette Cherish Flores Taus,1981
Alethea Kontis,1976
Alex McKenna,1984
Alexander Vincent LoScialpo,1981
Alexa Carole Havins,1980
Alexander Johan Hjalmar Skarsgård,1976
Alexander Brooks Yellen,1981
Alexandra Barreto,1975
Alexandra Marguerite Clémentine Cousteau,1976
Alexandra Melina Picatto,1983
Alexis Ann Thorpe,1980
Alicia Jacobsen Menendez,1983
Alicyn D. Packard,1979
Aliona Valeriya Vilani,1984
Alisa Adriana Reyes,1981
Allison Leigh Alderson,1977
Allison Lee Kreiger,1983
Allison Paganetti,1984
Laura Amanda Baker,1979
Amanda Kozak,1984
Amanda Lee Mitteer,1978
Amanda Helen Pennekamp,1981
Amanda Grace Sudano,1982
Mary Bradley,1978
Amber Leigh Lancaster,1980
Amber Marchese,1977
America Athene Olivo,1978
Anya Ayoung-Chee,1981
April Marie Richardson,1979
April Ann McIntosh,1979
Aracely Arámbula Jacques,1975
Ari Zoldan III,1976
Aries Spears,1975
Aron Lee Ralston,1975
Артём Владимирович Чигвинцев,1982
Ashlan McKain Gorse,1980
Ashley Renee Litton,1983
Ashley Allyn Roberts,1981
Christopher Ashton Kutcher,1978
John P. Miller,1976
Austin Miles Stowell,1984
Austin Bennett Tice,1981
Aviva Farber,1984
Ayda Sabahat Evecan,1979
Azhar Muhammad Usman,1975
Alvaro Joshua Lamas,1983
Aamina Sheikh,1981
Aaron Douglas O'Connell,1981
Aaron Travis Kozak,1983
Derek Aaron Ruell,1976
Arti Majumdar,1978
Abby Norman,1984
Abigail Evelyn Titmuss,1976
Abigail McCary,1982
Adam Jerome Bilter,1980
Adam Charles Kokesh,1982
Edward Adam Senn,1984
Adam Luke Springfield,1982
Adam Stevens,1978
Adam Augustus Wylie,1984
Gerardo Celasco,1982
Adrian Armin Cruz,1978
Ahmad Abousamra,1981
Charlotte MacInnis,1981
Aida Margarita Parada Rodriguez,1977
Baratunde Rafiq Thurston,1977
Barbara Pierce Bush,1981
Belo Miguel Cipriani,1980
Benjamin Bowmar Curtis,1980
Benjamin Quincy Jones,1977
Benjamin Michael Rattray,1980
Bennett Joseph Savage,1980
Benjamin Swann,1978
Benjamin Harold Zeitlin,1982
Benjamin Thall,1978
Benjamin Bradley Bolger,1975
Benjamin Isaac Diskin,1982
Benjamin David Salisbury,1980
Julia Beth Hood,1979
Bethany Joy Lenz,1981
Betsy Sodaro,1984
Bevin Anne Prince,1982
Billy J. Beckwith,1975
Blair Joseph Herter,1980
Blake Edward Young-Fountain,1981
Blaze Autumn Berdahl,1980
Robert V. Abrahamian,1978
Robert Dean Silva Burnquist,1976
Bobby Estell,1980
Robert Quinn Rice,1983
Robert Tonelli Jr.,1975
Bomani Jones,1980
Boris Alberto Cabrera,1980
Brandi Michele Hitt,1980
Brandon Joseph Barash,1979
Brandon Richard Beemer,1980
Brandon Robert Stripling Buddy,1984
Brandon Spencer Call,1976
Brandon Makkole DeShazer,1984
Michael Hernandez,1979
Brandon Paul Ruckdashel,1983
Brandon Timothy Jackson,1984
Bree Nicole Turner,1977
Brenda Kaye Brabham,1981
Brendan Andolsek Bradley,1983
Brendon Josef Villegas,1980
Brett David Chukerman,1981
Brian Joseph Chesky,1981
Brian Alexander Ferrara,1978
Brian Joseph White,1975
Brian Joshua Presley,1977
Brian Richard,1979
Brian Shaw,1982
Brianna Lynn Brown,1979
Brianne Hughes Moncrief,1983
James Brice Beckham,1976
Bridget Catherine Regan,1982
Brittany Ryan Swann,1983
Brittney Jayne Rogers,1982
Brock Edward Lesnar,1977
Brodie Matthew Brazil,1981
Bryan Cogman,1979
Buffie Carruth,1977
Brandon Scott Sessoms,1981
Ali Ardekani,1975
Charles Michael Davis,1984
Charles Robert Winters,1977
Charles Peckham Day,1976
Charles Duncan Ebersol,1982
Charlie Moreno,1978
Charles O'Connell,1975
Charles Henry Sanders III,1979
Charles Alan Weber Jr.,1978
Charlotte Dean,1982
Chase Henry Hoyt,1980
Chaske Spencer,1975
Chelsea Victoria Clinton,1980
Chenese Tharis Lewis,1979
Loveta Cheralyn Cook,1976
Jason Lamar Hailey,1979
James Christopher Carmack,1980
Christopher Lloyd Cooley,1983
Christopher James Handley,1983
Chris McCaleb,1978
Christopher Steven Seelbach,1979
Christina Rene Hendricks,1975
Christine Louise Bleakley,1979
Christine Huyen Tran Hà,1979
Christine Helen Lakin,1979
Christopher Beau Landon,1975
Christopher Jon Castile,1980
Chyler Leigh Potts,1982
Clarissa Ward,1980
Herbert Claiborne Pell IV,1981
Richard Clay Travis,1979
Cliff Pace,1980
Christopher Casey Swiney,1981
Cody Michael Burger,1983
Colby Miller,1980
Cole Kenneth Hauser,1975
Joel Loving (later changed to Coleman Alexander Young Jr.),1984
Columbus Keith Short Jr.,1982
Coral Jeanne Smith,1979
Cord Jarret McCoy,1980
Corey Thomas Carrier,1980
Corey Daniel Stoll,1976
Countess Danielle Vaughn,1978
Courtney Adams,1981
Courtney Erin Carroll,1982
Courtney Braden Ford,1978
Craig Mikel Wayans,1976
Cristina Nardozzi,1983
Cristina Carrera,1982
Crystle Danae Stewart,1981
Curtis-Ross Kulig,1981
Cynthia Lynn Daniel,1976
Cyrus John Fees,1982
Caitlin Shea Morrall Machol,1983
Caleche Ranae Manos,1984
Calum Milan Best,1981
Cam Joslin Gigandet,1982
Camilla Anne Luddington,1983
Candace Glickman,1982
Candice Marie Sanders,1977
Cara Louise Santa Maria,1983
Carla Rhodes,1982
Carmella Danielle DeCesare,1982
Carrie Ann Stroup,1982
Carter Wallace MacIntyre,1979
Carter Nicholas Oosterhouse,1976
Caleb Casey McGuire Affleck-Boldt,1975
Sale Trotter Case Johnson,1979
Casey Jean Messer,1983
Casey Owen Neistat,1981
Cathryn Rose Wilson,1980
Caitlin Elizabeth Marnell,1982
Catharine Elizabeth Edwards,1982
Chad Jeremy Johnson,1978
Chad Michael Collins,1979
Chad Anthony Zumock,1976
Chadwick Aaron Boseman,1976
Charles Halford,1980
Elta Danneel Graul,1979
Daniel Peter Masterson,1976
Daniel Richard McBride,1976
Danuel Pipoly,1978
Darin Lee Brooks,1984
David Gilbert,1976
David Leavitt,1983
David Elias Callaham,1977
David Nelson Dillehunt,1984
William David Hitt,1975
David Scott Lago,1979
David Daniel Otunga,1982
David Sung Yeul Chang,1980
David M Willis,1979
Rafael Castillo,1984
Brian Theodore Deneke,1978
Ryan Dekker Dreyer,1980
Denis Donohue,1976
Dennis Joseph O'Neil,1981
Derek Blanks,1977
Derek Charles Blasberg,1982
Derrick Levasseur,1984
Despina Delios,1984
Devi Elizabeth Nampiaparampil,1977
Devin Graham,1983
Dharminder Mann,1984
Jennifer Joyce Kesse,1981
Jessica Edith Louise Foster,1984
Kristin Denise Smart,1977
Domenico Lombardozzi,1976
Dominik Cristina García-Lorido,1983
Dominique Swain,1980
Donald Wayne Henrie,1975
Donnie Lee Jeffcoat Jr.,1975
Douglas Carlton Bresler,1979
Doug Francis Reinhardt,1984
Jason Andrew Johnson,1979
Dylan John Fergus,1980
Eric Aguirre,1978
Damian Paul Maffei,1977
Damien Richard Fahey,1980
Daniel Wheatley Oster,1981
Dana Eaton,1978
Daniel Luke Bess,1977
Daniel Paul Booko,1983
Daniel Roemer,1980
Daniel James Wisler,1980
Daniela Bascopé Van Grieken,1982
Danielle Nicole Bisutti,1976
Danielle Bounds,1984
Danielle Louise Coney,1977
Danielle Demski,1981
Edwyn Charles Huang,1982
Edward Paul Quist,1976
Elettra-Ingrid Wiedemann,1983
Elijah Jordan Wood,1981
Elisabeth DelPadre Filarski,1977
Eliyahu Federman,1984
Eliza Kate Coupe,1981
Eliza Patricia Dushku,1980
Elizabeth Gutiérrez Nevárez,1979
Ellen Stagg,1978
Emily Ann Morelli,1984
Emily Hsiu-Ching Chang,1980
Emily Erin Deschanel,1976
Emily Rose,1981
Emily Margaret Sandberg,1981
Enrique Miguel Iglesias Preysler,1975
Eric Olaf Lodal,1976
Eric Michael Miller,1981
Eric Michael Cole,1976
Eric John Nenninger,1978
Eric Spoto,1976
Eric Kyle Szmanda,1975
Eric Alexander Wareheim,1976
Erik Thomas von Detten,1982
Erin Abrahamson,1983
Erin DeWright,1979
Erin Isabelle Burnett,1976
Erin Cardillo,1977
Erin Jane Dean,1980
Jo Sung-hyun,1983
Esequiel Hernández Jr.,1979
Ethan Cohn,1979
Eva Mónica Anna Ekvall Johnson,1983
Evan Andrew Roth,1978
Frank Maharajh,1977
Miguel A. Duran Jr.,1981
Farah LeeAllen Fath,1984
Faune Alecia Chambers,1976
Inga DeCarlo Fung Marchand,1978
Eugene Earl Hoffman Jr.,1975
Geneice Irene Wilcher,1980
George Michael Zimmerman,1983
Gerard Arthur Way,1977
Ryan Thomas Davis,1979
Ginger Renee Zuidgeest,1981
Giselle Anne Töngi,1978
Gregory James Qaiyum,1976
Gabrielle Christine Horchler,1984
Garrett M. Camp,1978
Gloria Sophia Almonte,1983
Grant Ginder,1983
Gregory Michael Cipes,1980
Gregory P. Finley II,1984
Greg Lindquist,1979
Gregory Andrew Rikaart,1977
Gregory Sestero,1978
Gregory Paul Soriano,1984
Gregorio Barbieri Jr.,1978
Christian de Medici,1980
Hilary Jean Salvatore,1980
Holly Elizabeth Blakney,1983
Huma Mahmood Abedin,1976
Harris Lee Wittels,1984
Paul Raphael Hall,1976
Hassan Bawab,1980
Robert Sanford Havoc Pennington,1976
Haylynn Cohen,1980
Heathcliff Andrew Ledger,1979
Heather Nicole Anderson,1980
Heather Arrick,1979
Heather Wahlquist,1977
Heather Nicole West,1977
Albert Henry Hugh Scardino,1984
Leslie Kim,1981
Hank Alexander Matthews,1978
Hanna Rose Hall,1984
Hannah Allam,1977
Iliza Vie Shlesinger,1983
Imran Pal,1983
Indra Valija Petersons,1980
Robert Singleton,1975
Isaac Jared Lidsky,1979
Isamu Lee Jordan,1975
Jesse Reeves Benton,1977
Jesse John Bochco,1975
Jesse Bradford Watrouse,1979
Jesse Adam Eisenberg,1983
Jesse Franklin Heiman,1978
Jesse Marunde,1979
Jesse Taylor Rugge,1979
Jessica Robyn Bowman,1980
Jessica Marie Caban,1982
Jessica Lynch,1979
Jessica Carol Moore,1982
Jessica Ann Simpson,1980
Jill Susan Dobson,1977
Jill Sondra Dorfman,1976
Jill Riley,1982
James Ananich,1975
James Raymond Simpson,1975
Jimmie Kenneth Johnson,1975
James Andrew Little,1976
Joseph Todd Lonsdale V,1982
Joseph Quinn Peters,1983
Joel Thomas Geist,1982
Joseph Daniel Kern,1976
John Peter Cabrera,1975
John Daniel Couriel,1978
John Edmund Driscoll,1981
James Edward O'Keefe III,1984
James Pearse Connelly,1980
James Adam Ponsoldt,1978
James Campbell McGonnigal,1975
Jana Murrell,1982
Jonathan Stucky,1978
Jane Jungyon Kim,1977
Janet Elizabeth Vestal,1976
Janette Nguyen Luu,1976
Janie,1981
Jared Corey Kushner,1981
Jared Schutz Polis,1975
Jasen Lee Fisher,1980
Jasika Nicole Pruitt,1980
Jason Bergmann,1978
Jason James Carter,1975
Jason John Cook,1980
Jason William Dohring,1982
Jason Edward Kocol,1975
Robert Jason Kennedy,1981
Jason Kristal,1979
Jason Scott Mesnick,1976
Jason Alan Miller,1976
Joseph Jason Namakaeha Momoa,1979
Jason Raize Rothenberg,1975
Daniel Jason Sudeikis,1975
Jason Michael Zumwalt,1975
Javier Madrid,1984
Jawn Murray,1977
Jamie Charles Bakker,1975
Jay Kenneth Johnson,1977
Joseph Andrew Hughes Paulson,1978
Jessica Danziger,1984
Jeannie Camtu Mai,1979
A. Jedediah Louisa Bila,1979
Jeffrey Thomas Bridich,1977
Jeffrey Robert Crouse,1980
Jeffrey Nero Hardy,1977
Jeffrey Lane Hephner,1975
Jeff Moss,1975
Jeffrey Staron,1981
Jeffrey Nicholas Brown,1975
Jennifer Mueller,1978
Jenna Welch Bush,1981
Jennifer Lee,1976
Jennifer Leigh Adcock,1980
Jennifer Landon,1983
Jennifer Anne Pitts,1978
Jennifer Sherrill,1984
Jennifer Kelly Tisdale,1981
Jenny Hyo-bin Cho,1983
Jenny Sarah Slate,1982
Jennifer Wade,1980
Jensen Ross Ackles,1978
Jensen Atwood,1976
Jeremiah Palecek,1978
Jeremy Patrick Howard,1981
Jeremy Jones,1976
Jeremy Kenyon Lockyer Corbell,1977
Jeremy Joseph Lucido,1977
Jeremy Maxwell Kramer,1975
John Philip Jacob Elkann,1976
John Carter Hensley II,1977
John Matthew Iadorola,1983
Jonathan Keefe,1979
John Charles Morris,1984
John Edmund Mulaney,1982
John Allen Soares,1981
John Christopher Velis,1979
Jolene Aiko Purdy,1983
Jonathan Gabrus,1982
Jonathan D. Gosier,1981
Jonathan Keith Gosselin,1977
Jonathan David Kline,1980
Jonathan Murray Chu,1979
Jonathan Wellner,1975
Jonah Ethan Blechman,1975
Jonah Ray Rodrigues,1982
Jonathan D. Bennett,1981
Jonathan Bydlak,1983
Jonathan Frederick Togo,1977
Jonathan Moss Tucker,1982
Jonelle Layfield,1984
Jordan Christopher Belfi,1978
Jordan Haworth Peele,1979
Jordi Alejandro Vilasuso,1981
Joseph Thomas del Pesco,1975
Joshua Wilson Duhon,1982
Joshua Ilan Gad,1981
Josh Grisetti,1981
Joshua Baret Henderson,1981
Joshua Charles Kolodny,1984
Joshua Matthew Michael McDermitt,1978
Joshua Aaron Server,1979
Joshua Regnall Stewart,1977
Joshua Lee Carroll,1979
Joshua Elijah Reese,1984
Joshua Mohr,1976
Jocelyn Bisco,1975
Judith Therese Evans,1975
Julia Lee,1975
Julia May Whelan,1984
Julianna Christina Erdész,1984
Julie Anne Donaldson,1978
Julie Marie Laipply,1978
Justin Louis Baldoni,1984
Justin Anthony Knapp,1982
Justin Moran Shenkarow,1980
Justin Harvey Storms,1981
Jéssica de La Peña,1977
Jorge Daniel Pardo,1980
James Garland Quintel,1982
John Paul Calderon,1975
Jose Rene Martinez,1983
Jeffrey Brian Straubel,1975
John T. Carpenter,1984
Jaclyn Roxanne Chan,1980
Jacqueline Umerlik,1980
Jackson Ryan Hurst,1979
Jacob Erwin Wetterling,1978
Jacqueline Buckingham Anderson,1975
Jacquelynne Noelle Fontaine,1982
Jacob Edward Hoffman,1981
Jacob Lodwick,1981
Jacob Adam McLaughlin,1982
Jacob Danner Paltrow,1975
Jake Andrew Silbermann,1983
Jal Shah,1982
James Earl Carter IV,1977
Kaitlin Willow Olson,1975
Kaitlyn Elizabeth Black,1983
Kaity Bettina Rodriguez,1984
Kala Lynne Savage,1978
Karlous Miller,1983
Kasey Montgomery,1983
Kasi Laine Kelly,1981
Kassem Gharaibeh,1983
Katie Irene Kreider,1975
Katherine Winifred Norby,1976
Katee Doland,1980
Katie Dianne Featherston,1982
Katherine  Lee,1981
Katrina Anne Samson-Johnson,1982
Brian McCook,1982
Katherine Grace Cosme Abad,1982
Keith D. Black also known as Dorian Black andThe HonorableKeith D. Black,1980
Kelefa T. Sanneh,1975
Kelly George,1982
Kelly McCorkle,1979
Kelly J. McCreary,1981
Kenneth P. Massey,1975
洪天健 Kenneth,1976
Kevin Michael Alejandro,1976
Kevin Nkem Nwankwor,1976
Kevin Christopher Ou,1979
Robert Kevin Rose,1977
Khloé Alexandra Kardashian,1984
Scott Ramon Seguro Mescudi,1984
Jaycee Lee Dugard,1980
Kieran Kyle Culkin,1982
Kimberly Anne McCullough,1978
Kimberly Nicole Morgan,1983
Kimberly Sarah Ovitz,1983
Kimberly Kaye Wyatt,1982
Kimora Lee Perkins,1975
Kevin Ian Pardue,1975
Kirsten Gronfield,1977
Kirsten Renee Storms,1984
Kristin Williams,1980
Kristen Lee Ridgway,1982
Kristen Joy Schaal,1978
Kristin Nicole Holt,1981
